plot,tree.id,species,dbh, type,class,sp.code,ht,hcb,cw,x,y
19,2832,化香,4.7,Sapling,化香,PS,5,2.3,3.05,89,58.5
19,2833,化香,8.2,Adult,化香,PS,7.8,5.9,3,88.2,58.5
19,2834,马桑,7.3,Adult,其它树种,Others,2.9,1.5,2.5,89.4,58.5
19,2835,盐肤木,12.4,Adult,其它树种,Others,10.1,3.2,5.05,88.5,57.3
19,2836,马尾松,8.9,Adult,马尾松,PM,5.8,1.2,2.8,88.5,60
20,2837,马尾松,8.4,Adult,马尾松,PM,8,1.7,4.25,101.5,40.2
20,2838,马尾松,3.7,Sapling,马尾松,PM,4.5,2.2,2.1,103.5,41.6
20,2839,枫香,4.9,Sapling,枫香,LF,7.5,2.3,2.3,106.5,44.5
9,2840,马尾松,11.4,Adult,马尾松,PM,10.2,3.8,4.5,112.5,40
20,2841,枫香,3,Sapling,枫香,LF,6.8,5.6,1.3,112.5,44.2
20,2842,枫香,4.2,Sapling,枫香,LF,10.5,4.2,4.7,112.4,43
20,2843,光皮桦,7.5,Adult,光皮桦,BL,11.5,3.2,3.95,119,42.8
20,2844,光皮桦,10.4,Adult,光皮桦,BL,12.4,4.8,4.55,119.2,46.5
20,2845,光皮桦,8.4,Adult,光皮桦,BL,10.3,3.2,4.75,119,47.7
20,2846,光皮桦,6.8,Adult,光皮桦,BL,9.5,4.6,3.75,118,46.5
20,2847,马尾松,4.9,Sapling,马尾松,PM,4.8,1.6,2.2,117.5,47.1
20,2848,光皮桦,5.8,Adult,光皮桦,BL,9.6,5.2,2.25,117,46.5
20,2849,光皮桦,5.4,Adult,光皮桦,BL,8,6.5,1.95,117.5,44.8
20,2850,马尾松,6.7,Adult,马尾松,PM,6.8,1.9,2.85,112.5,47.2
20,2851,化香,2.9,Sapling,化香,PS,5.3,2.4,1.7,111.5,45
20,2852,枫香,7.8,Adult,枫香,LF,11.5,1.4,3.85,105.5,46
20,2853,枫香,4.8,Sapling,枫香,LF,8.9,2.3,2.85,105.4,46.2
20,2854,枫香,6.7,Adult,枫香,LF,9.8,1.6,4.65,105.4,45.9
20,2855,化香,4.2,Sapling,化香,PS,6.8,3.4,1.7,105.6,45.8
20,2856,化香,3.9,Sapling,化香,PS,6.8,1.2,2.25,105.8,45.2
20,2857,化香,6.3,Adult,化香,PS,8.5,1.9,2.25,105.6,45.2
20,2858,化香,3.3,Sapling,化香,PS,7.2,2.8,1.45,105.7,45.2
20,2859,马尾松,6.9,Adult,马尾松,PM,7.8,1.8,2.4,102.5,45.8
20,2860,光皮桦,6.7,Adult,光皮桦,BL,9.5,5.4,3.3,100.5,50.5
20,2861,化香,4.7,Sapling,化香,PS,7,1,2.8,101.8,50.5
20,2862,马尾松,3.4,Sapling,马尾松,PM,3.8,1.2,2.55,104,48.5
20,2863,化香,3.3,Sapling,化香,PS,6.5,2.2,1.65,104.5,49.7
20,2864,化香,3.3,Sapling,化香,PS,7,3.2,1,104.7,51
20,2865,光皮桦,3.3,Sapling,光皮桦,BL,7.8,1.6,1.55,105.2,49.9
20,2866,光皮桦,3.5,Sapling,光皮桦,BL,6.5,1.6,1.45,106.2,48.9
20,2867,光皮桦,7.5,Adult,光皮桦,BL,9.4,2.3,5.7,106.3,49.8
20,2868,盐肤木,3.7,Sapling,其它树种,Others,4.2,1.4,2.55,104.5,51.8
20,2869,光皮桦,3.7,Sapling,光皮桦,BL,8.2,2.1,1.5,105,52.8
20,2870,光皮桦,9.5,Adult,光皮桦,BL,12.8,4.6,5.2,104,52.8
19,2871,光皮桦,10.6,Adult,光皮桦,BL,13,1.8,4.4,100,53.8
20,2872,山杨,5.2,Adult,山杨,PD,7.3,3.5,2.55,100.7,53.8
20,2873,山杨,4.4,Sapling,山杨,PD,6.8,2.3,1.35,100.6,53.9
20,2874,山杨,7,Adult,山杨,PD,9.5,5,2.7,101.8,53.6
20,2875,光皮桦,11.3,Adult,光皮桦,BL,12,3.6,4.6,102.4,55.6
20,2876,光皮桦,4.1,Sapling,光皮桦,BL,7.5,1.9,2.25,107.5,52.5
20,2877,光皮桦,6.2,Adult,光皮桦,BL,8.5,3,2.85,107.7,51.7
20,2878,化香,3,Sapling,化香,PS,4.5,2,1.75,107.8,51.4
20,2879,盐肤木,4.6,Sapling,其它树种,Others,7.4,2.8,3.65,114.6,52
20,2880,盐肤木,4.3,Sapling,其它树种,Others,7,1.5,1.95,114.5,52
20,2881,马尾松,4.9,Sapling,马尾松,PM,5.2,1.4,2.15,115.5,51.2
20,2882,光皮桦,4.8,Sapling,光皮桦,BL,6.8,2.2,2.7,115,51.1
20,2883,光皮桦,2.7,Sapling,光皮桦,BL,4.8,1.2,2.05,116.5,50
20,2884,马尾松,15.7,Adult,马尾松,PM,6.5,1.1,4.4,119.4,51.2
20,2885,光皮桦,8.4,Adult,光皮桦,BL,10,1.2,4.45,116.5,53.4
20,2886,光皮桦,5.7,Adult,光皮桦,BL,8.7,5,2.2,116,53.6
20,2887,光皮桦,5.1,Adult,光皮桦,BL,7.5,5.4,2.45,116,53
20,2888,盐肤木,4.3,Sapling,其它树种,Others,5.6,2,1.7,116,52.9
20,2889,光皮桦,9.1,Adult,光皮桦,BL,9.5,5.8,2.15,116.5,52.5
20,2890,盐肤木,4.9,Sapling,其它树种,Others,7.2,1.3,2.4,116,52.3
20,2891,盐肤木,4.7,Sapling,其它树种,Others,7.2,1.8,2.2,116.1,52.2
20,2892,光皮桦,4.3,Sapling,光皮桦,BL,6.8,3,2.95,116.2,52.4
20,2893,马尾松,10.8,Adult,马尾松,PM,7.8,1,4.25,113.5,52.6
20,2894,光皮桦,13.6,Adult,光皮桦,BL,13.2,3.8,8.05,112.9,52.8
20,2895,盐肤木,5.3,Adult,其它树种,Others,6.5,2.4,2.7,111,52.8
20,2896,光皮桦,9,Adult,光皮桦,BL,9.6,6,4.1,111,53.8
20,2897,马尾松,4.3,Sapling,马尾松,PM,4.2,1,2.35,109.5,53.8
20,2898,光皮桦,10.3,Adult,光皮桦,BL,9.6,4.8,7.95,107.5,53.8
20,2899,马尾松,11.2,Adult,马尾松,PM,9,1.3,6.6,106.5,54.8
20,2900,马尾松,13.9,Adult,马尾松,PM,9.8,1.7,3.95,100.8,55.5
20,2901,马尾松,16.3,Adult,马尾松,PM,10.2,2.2,2.75,102.2,58.5
20,2902,化香,5.7,Adult,化香,PS,8.5,5.2,1.7,102.2,58.9
20,2903,马尾松,13.6,Adult,马尾松,PM,9.6,2.3,4.9,102.3,60
20,2904,化香,6.5,Adult,化香,PS,7.8,3.5,2.95,102.7,57.8
20,2905,化香,3.4,Sapling,化香,PS,7,2.8,1.15,103.2,57
20,2906,化香,6.2,Adult,化香,PS,9.4,4.8,3.2,104.7,57.6
20,2907,马尾松,12.9,Adult,马尾松,PM,9.8,1.9,4.15,105.2,57.3
20,2908,光皮桦,9.3,Adult,光皮桦,BL,11.5,4.8,4.7,106,59
20,2909,光皮桦,10.2,Adult,光皮桦,BL,12,5.8,4.1,111.2,55.4
20,2910,光皮桦,3.3,Sapling,光皮桦,BL,7.2,3.5,1.55,111.9,55
20,2911,山杨,4.6,Sapling,山杨,PD,6.5,1.4,1.9,113.4,54.9
20,2912,光皮桦,9.3,Adult,光皮桦,BL,10.6,3.8,7.55,113.8,57
20,2913,光皮桦,4,Sapling,光皮桦,BL,6.8,1.4,1.45,117.3,54.5
20,2914,光皮桦,3.2,Sapling,光皮桦,BL,6,2.4,1.85,118.5,56.3
20,2915,光皮桦,8.1,Adult,光皮桦,BL,11.8,6.5,4.85,119.5,56.5
20,2916,光皮桦,5.7,Adult,光皮桦,BL,8.5,5.6,2.45,117,57.5
20,2917,光皮桦,4.7,Sapling,光皮桦,BL,7.4,5.3,1.95,116.5,58.7
21,2918,光皮桦,4.6,Sapling,光皮桦,BL,7.5,1.6,1.2,120.5,41.5
21,2919,光皮桦,4.6,Sapling,光皮桦,BL,8,6.9,0.85,121.5,42.1
21,2920,光皮桦,4.6,Sapling,光皮桦,BL,7.9,5.8,1.8,121.8,41.2
21,2921,马尾松,4.7,Sapling,马尾松,PM,7.4,5.6,2.6,122.2,43.2
21,2922,光皮桦,2.9,Sapling,光皮桦,BL,4.2,1.3,1.4,123.5,42.4
21,2923,光皮桦,9.2,Adult,光皮桦,BL,8.5,6.5,2.7,123.2,42.2
21,2924,光皮桦,5.3,Adult,光皮桦,BL,8,2.3,1.85,123.7,42.1
21,2925,化香,4.2,Sapling,化香,PS,6,1.7,2.45,124.2,41.8
21,2926,马尾松,6.1,Adult,马尾松,PM,6.8,1.8,2.55,124.8,42.5
21,2927,化香,5.6,Adult,化香,PS,5.2,2.4,3.05,129.2,40.8
21,2928,化香,5.2,Adult,化香,PS,6,3.7,1.4,129.5,40.9
21,2929,化香,4.6,Sapling,化香,PS,6.9,2.6,1.9,130,41.2
21,2930,化香,7.2,Adult,化香,PS,5.9,0.7,3.85,131.2,42.4
21,2931,化香,4.2,Sapling,化香,PS,6,1.2,2.2,131.2,42.2
21,2932,光皮桦,19.6,Adult,光皮桦,BL,14.3,4.5,5.65,132.1,41.2
21,2933,楤木,5.1,Adult,其它树种,Others,9,6.9,2.2,133.1,41.6
21,2934,光皮桦,9.2,Adult,光皮桦,BL,15,3,5.05,137.3,40.3
21,2935,化香,4.6,Sapling,化香,PS,7,1.7,2,137.8,40.8
21,2936,马尾松,3.7,Sapling,马尾松,PM,4.9,1,1.9,137.1,42.3
8,2937,光皮桦,14.1,Adult,光皮桦,BL,13.9,3.8,4.4,138.4,40
8,2938,化香,4.2,Sapling,化香,PS,5.8,1.8,2.05,135.2,40
8,2939,化香,5.9,Adult,化香,PS,6.5,4.2,1.8,135.3,40
21,2940,化香,3.8,Sapling,化香,PS,4,2.7,1.85,139,40.5
21,2941,盐肤木,10.2,Adult,其它树种,Others,7.5,2.6,4.45,139.5,40.1
21,2942,化香,6.9,Adult,化香,PS,4.7,1.6,2.2,139.5,41.5
21,2943,化香,4.8,Sapling,化香,PS,7,2.5,2.35,138.2,41.5
21,2944,马尾松,5.6,Adult,马尾松,PM,4.5,0.5,2.55,139.5,43.9
21,2945,光皮桦,14.2,Adult,光皮桦,BL,4,3.7,4.65,139.8,44.7
21,2946,光皮桦,4.3,Sapling,光皮桦,BL,10.7,9.2,3.1,138,45.3
21,2947,马尾松,5.8,Adult,马尾松,PM,6.9,1.5,2.35,137.2,45.6
21,2948,光皮桦,5,Adult,光皮桦,BL,8,4.2,2.3,137.6,45.1
21,2949,光皮桦,4.2,Sapling,光皮桦,BL,7.4,1.5,2.3,136.2,45.6
21,2950,马尾松,4.3,Sapling,马尾松,PM,5.2,1.5,2.65,135.1,45.7
21,2951,光皮桦,7.8,Adult,光皮桦,BL,11,1.9,3.75,134.8,45.9
21,2952,光皮桦,4.8,Sapling,光皮桦,BL,7.2,1.5,3.8,134.2,46
21,2953,光皮桦,4.6,Sapling,光皮桦,BL,6.5,1.3,2.8,133.5,46.2
21,2954,马尾松,5.1,Adult,马尾松,PM,7.2,1.3,2.8,132.1,46.5
21,2955,光皮桦,3.9,Sapling,光皮桦,BL,6.9,1.2,1.8,132.6,46.6
21,2956,光皮桦,6.2,Adult,光皮桦,BL,8.4,2.7,2.9,133.4,46.8
21,2957,光皮桦,9.2,Adult,光皮桦,BL,12.4,4.5,4.5,133.2,46.8
21,2958,化香,3.1,Sapling,化香,PS,3.8,1.2,2.1,129.2,47.2
21,2959,光皮桦,4.7,Sapling,光皮桦,BL,7.8,1.9,3.1,127.2,49.1
21,2960,马尾松,3.9,Sapling,马尾松,PM,5.1,1.3,2.8,128.1,48.5
21,2961,光皮桦,6.3,Adult,光皮桦,BL,10.4,5.8,2.5,126.9,49.1
21,2962,光皮桦,9.3,Adult,光皮桦,BL,7.2,6.3,2.3,127.2,49.6
21,2963,光皮桦,5.8,Adult,光皮桦,BL,8.1,1.7,2.9,124.1,47.6
21,2964,光皮桦,5.9,Adult,光皮桦,BL,7.2,1.2,2.5,126.7,49.5
21,2965,马尾松,5.1,Adult,马尾松,PM,6.5,1.5,1.75,126.5,49.1
21,2966,光皮桦,2.8,Sapling,光皮桦,BL,6.5,1.8,1.95,120.5,47.2
21,2967,光皮桦,2.9,Sapling,光皮桦,BL,5.9,0.6,1.7,120.2,47.5
21,2968,光皮桦,7.6,Adult,光皮桦,BL,8.4,5.9,1.75,120.2,45.7
21,2969,光皮桦,7.8,Adult,光皮桦,BL,8.4,6.2,2.8,120.9,46.4
20,2970,化香,2.8,Sapling,化香,PS,6.8,6.2,2.4,120,48.5
20,2971,马尾松,3.4,Sapling,马尾松,PM,5.8,1.7,2.5,120,49.7
21,2972,光皮桦,7.2,Adult,光皮桦,BL,9.8,9.2,2.75,120.2,50.2
21,2973,光皮桦,7.9,Adult,光皮桦,BL,8.5,0.9,3.55,120.1,52.1
21,2974,光皮桦,8.5,Adult,光皮桦,BL,7.8,6.9,2.3,121,50.4
21,2975,光皮桦,8.9,Adult,光皮桦,BL,9.1,6.3,1.85,121.7,50.7
21,2976,枫香,10,Adult,枫香,LF,6.7,1.4,2.85,122,51.2
21,2977,光皮桦,7.2,Adult,光皮桦,BL,7.3,6.4,1.7,122.5,53
21,2978,香樟,5.4,Adult,其它树种,Others,7.4,1.8,2.3,122.9,51.8
21,2979,化香,5.9,Adult,化香,PS,8.1,6.4,2.75,122.5,49.7
21,2980,光皮桦,7.2,Adult,光皮桦,BL,8.5,7.8,2.8,123.1,50.5
21,2981,光皮桦,6.4,Adult,光皮桦,BL,10.6,1.5,2.55,123.7,52.7
21,2982,光皮桦,5.9,Adult,光皮桦,BL,9.5,8.8,1.85,124.6,52.7
21,2983,盐肤木,4.7,Sapling,其它树种,Others,6.4,2.3,2.5,123.8,49.7
21,2984,光皮桦,6,Adult,光皮桦,BL,7.8,1.4,2.1,124.3,49.7
21,2985,光皮桦,5.7,Adult,光皮桦,BL,8.6,7.9,2.75,125.5,51.7
21,2986,光皮桦,5.7,Adult,光皮桦,BL,8.3,7.8,2.4,126.7,49.8
21,2987,枫香,5.2,Adult,枫香,LF,5.8,1.4,2.85,127,49.7
21,2988,枫香,7,Adult,枫香,LF,7.6,1.9,2.5,127.3,49.8
21,2989,光皮桦,10.1,Adult,光皮桦,BL,11.4,9.1,3.45,127.6,50.8
21,2990,光皮桦,5.1,Adult,光皮桦,BL,8.2,7.8,2.95,128.4,51
21,2991,光皮桦,3.9,Sapling,光皮桦,BL,7.1,2.1,1.45,129.2,51
21,2992,光皮桦,7.4,Adult,光皮桦,BL,8.5,7.2,2,129.1,51.4
21,2993,光皮桦,5.3,Adult,光皮桦,BL,5.8,5.2,1.45,129.9,50.7
21,2994,光皮桦,8.9,Adult,光皮桦,BL,14.4,8.5,1.95,130.8,50.3
21,2995,马尾松,3.4,Sapling,马尾松,PM,6.1,1.4,1.95,129.8,50
21,2996,光皮桦,2.9,Sapling,光皮桦,BL,6.3,5.8,2.4,130,49
21,2997,光皮桦,3.5,Sapling,光皮桦,BL,7.8,6.4,1.85,130.1,48.9
21,2998,化香,6.2,Adult,化香,PS,6.2,2.8,1.95,130.5,47.9
21,2999,化香,4,Sapling,化香,PS,6.6,2.7,1.65,130.7,47.8
21,3000,光皮桦,2.5,Sapling,光皮桦,BL,6.8,6.4,0.6,131.2,48.3
21,3001,光皮桦,5.8,Adult,光皮桦,BL,8.4,7.8,1.5,131,48.2
21,3002,化香,3.5,Sapling,化香,PS,6.5,4.2,2.6,131.2,47.7
21,3003,化香,3,Sapling,化香,PS,5.8,4.2,2.05,131.4,47.7
21,3004,化香,5.8,Adult,化香,PS,6.5,4.2,2.05,137,51.4
21,3005,光皮桦,7,Adult,光皮桦,BL,8.4,7.6,1.85,137,50.7
21,3006,光皮桦,6.7,Adult,光皮桦,BL,7.2,1.9,1.35,137.1,50.6
21,3007,光皮桦,4.7,Sapling,光皮桦,BL,8.4,4.7,1.4,137.3,49.9
21,3008,光皮桦,7.6,Adult,光皮桦,BL,7.8,6.2,1.5,138.4,50.4
21,3009,楤木,3,Sapling,其它树种,Others,5.8,1.3,0.7,138.5,50
21,3010,光皮桦,7.9,Adult,光皮桦,BL,10.1,6.4,2.25,139.5,49.7
21,3011,光皮桦,3.3,Sapling,光皮桦,BL,7.2,2.1,1.45,139.7,50.6
21,3012,光皮桦,3.7,Sapling,光皮桦,BL,7.3,4.2,2.55,139.7,50.7
21,3013,光皮桦,4.8,Sapling,光皮桦,BL,9.2,7.1,1.75,139.4,51.3
21,3014,光皮桦,11.4,Adult,光皮桦,BL,8.6,7.3,3.2,139.3,55.4
21,3015,光皮桦,11.4,Adult,光皮桦,BL,10.1,8.4,2.7,138.1,51.4
21,3016,化香,3.3,Sapling,化香,PS,11.3,8.5,2.2,137.1,51.4
21,3017,光皮桦,8.9,Adult,光皮桦,BL,10.5,8.6,2.4,137.1,52.3
21,3018,光皮桦,3.4,Sapling,光皮桦,BL,7.4,5.8,1.5,135.7,54.8
21,3019,光皮桦,6.5,Adult,光皮桦,BL,10.6,6.3,2,135.4,55.2
21,3020,光皮桦,3.7,Sapling,光皮桦,BL,8.2,6.1,1.75,134.1,56.5
21,3021,光皮桦,7.8,Adult,光皮桦,BL,9.8,8.1,2.15,134.4,56.6
21,3022,光皮桦,3.2,Sapling,光皮桦,BL,6.8,5.4,1.2,133.8,56.3
21,3023,光皮桦,6.9,Adult,光皮桦,BL,9.4,8.6,2.4,133.1,56.5
21,3024,光皮桦,3.3,Sapling,光皮桦,BL,5.8,5.4,0.95,133.1,57.1
21,3025,光皮桦,3.3,Sapling,光皮桦,BL,6.4,3.9,1.35,132.1,56.3
21,3026,光皮桦,4.7,Sapling,光皮桦,BL,7.3,6.6,1.8,132.3,56.5
21,3027,马尾松,3.8,Sapling,马尾松,PM,4.5,1.8,2.4,131.3,56.4
21,3028,光皮桦,4.5,Sapling,光皮桦,BL,7.4,6.7,2.45,130.6,57.4
21,3029,山胡椒,2.5,Sapling,其它树种,Others,4.5,1.7,1.05,130.2,57.2
21,3030,光皮桦,9.1,Adult,光皮桦,BL,8.8,6.7,2.65,128.5,56.5
21,3031,光皮桦,6.9,Adult,光皮桦,BL,7.2,6.2,2,126.4,56.5
21,3032,光皮桦,6.8,Adult,光皮桦,BL,6.4,0.8,1.8,126.2,56.9
21,3033,光皮桦,6.4,Adult,光皮桦,BL,7.1,5.5,1.55,125.1,46.2
21,3034,光皮桦,6.5,Adult,光皮桦,BL,8.2,7.8,1.9,125.3,46.9
21,3035,光皮桦,8.7,Adult,光皮桦,BL,8.4,7.6,2.2,130.8,46.4
21,3036,光皮桦,3,Sapling,光皮桦,BL,5.8,4.7,0.9,130.9,47.2
21,3037,光皮桦,9.2,Adult,光皮桦,BL,8.6,7.7,2.3,130.5,47.4
20,3038,光皮桦,7.3,Adult,光皮桦,BL,8.4,7.9,1.4,120,46.4
21,3039,光皮桦,4.6,Sapling,光皮桦,BL,6.3,5.5,1.3,122.5,47.1
21,3040,光皮桦,3.7,Sapling,光皮桦,BL,6.9,4.3,1.7,123.1,47.2
21,3041,光皮桦,4.2,Sapling,光皮桦,BL,8.2,7.6,2.25,122,59
21,3042,马尾松,4.1,Sapling,马尾松,PM,3.8,0.7,2.8,123.1,59.2
8,3043,光皮桦,9.3,Adult,光皮桦,BL,7.1,6.2,2.2,132.7,40
21,3044,光皮桦,4.8,Sapling,光皮桦,BL,6.8,3.1,2,131.4,58.2
21,3045,光皮桦,5.2,Adult,光皮桦,BL,7.9,7.2,1.7,131.4,57.2
21,3046,光皮桦,6.9,Adult,光皮桦,BL,7.4,5.2,2.25,131.8,57.2
21,3047,光皮桦,5.7,Adult,光皮桦,BL,7.9,6.3,2.5,132,58.2
21,3048,光皮桦,8.6,Adult,光皮桦,BL,8.2,6.2,2.4,133.5,59.2
21,3049,光皮桦,6.7,Adult,光皮桦,BL,7.8,5.9,2.15,133.7,58.8
21,3050,马尾松,5.6,Adult,马尾松,PM,6.2,5.1,2.85,137.5,58.4
21,3051,化香,3.2,Sapling,化香,PS,5.6,1.9,2.25,135.1,55.7
21,3052,马尾松,3.2,Sapling,马尾松,PM,5.1,1.2,2.05,136.1,55.7
21,3053,化香,3.1,Sapling,化香,PS,5.8,2.1,1.8,136.6,56.4
21,3054,光皮桦,5.2,Adult,光皮桦,BL,7.6,6.2,2,136.8,56.8
21,3055,光皮桦,6.7,Adult,光皮桦,BL,9.2,7.1,1.95,137.5,57.6
21,3056,光皮桦,4.1,Sapling,光皮桦,BL,7.8,6.7,1.35,137.1,57.9
21,3057,光皮桦,8.9,Adult,光皮桦,BL,9.2,6.8,2.55,138.1,59.2
21,3058,马尾松,5.6,Adult,马尾松,PM,7.1,0.7,2.4,138.6,59.1
21,3059,马尾松,3.1,Sapling,马尾松,PM,3.6,1.7,1.55,138.1,57.4
21,3060,光皮桦,3.7,Sapling,光皮桦,BL,7.1,6.5,1,138.1,56.8
21,3061,光皮桦,8.7,Adult,光皮桦,BL,7.8,6.7,2.1,138.5,56.8
21,3062,光皮桦,4.8,Sapling,光皮桦,BL,7.6,6.9,2.4,138.1,57.8
21,3063,山胡椒,4,Sapling,其它树种,Others,7.1,6.5,2.6,138.5,59.2
22,3064,马尾松,5.7,Adult,马尾松,PM,7.2,2.2,2.25,102.1,62.6
22,3065,化香,3.5,Sapling,化香,PS,6.8,1.6,2,103.1,63.3
22,3066,化香,4.8,Sapling,化香,PS,7.9,1.3,1.2,103.9,60.8
22,3067,光皮桦,7.8,Adult,光皮桦,BL,9.4,1.6,5.4,108.3,61.6
22,3068,马尾松,3.7,Sapling,马尾松,PM,3.6,1.2,2.2,109.2,62.2
22,3069,光皮桦,7.3,Adult,光皮桦,BL,8.9,3.6,4.3,109.8,62.5
22,3070,化香,3.9,Sapling,化香,PS,4.2,1.3,2.35,112.6,62.5
20,3071,盐肤木,2.4,Sapling,其它树种,Others,5.2,2,0.65,112.3,60
22,3072,化香,5.4,Adult,化香,PS,7.5,1.7,2.45,115.4,62
22,3073,光皮桦,4.4,Sapling,光皮桦,BL,8.9,2.8,2.2,116.7,62.2
22,3074,光皮桦,10.8,Adult,光皮桦,BL,9.5,2,6.4,116.9,62.3
22,3075,光皮桦,6.7,Adult,光皮桦,BL,8.9,3,4.35,117,62.5
22,3076,光皮桦,3.1,Sapling,光皮桦,BL,5.6,3.2,2.25,117.1,62.4
22,3077,化香,4.8,Sapling,化香,PS,7.3,1.5,3.65,117.3,62.5
22,3078,山杨,2.9,Sapling,山杨,PD,6.8,2.2,1.35,118.2,62.6
22,3079,光皮桦,9.8,Adult,光皮桦,BL,10,3,8.25,118,68.3
22,3080,光皮桦,8.7,Adult,光皮桦,BL,11.2,4.2,8.35,109.7,63.6
22,3081,光皮桦,4.7,Sapling,光皮桦,BL,7.9,3.8,2.45,109.6,63.5
22,3082,化香,5.1,Adult,化香,PS,7.5,1.3,3,107.8,64.2
22,3083,化香,3.3,Sapling,化香,PS,5.5,2.6,1.2,107.7,64.3
22,3084,光皮桦,11.6,Adult,光皮桦,BL,12.6,3.5,7.8,105.1,64.7
22,3085,光皮桦,5.4,Adult,光皮桦,BL,9.8,3.8,2.5,105.3,65.9
22,3086,盐肤木,4.3,Sapling,其它树种,Others,7.2,1.5,2.25,103.8,64.5
22,3087,盐肤木,3.9,Sapling,其它树种,Others,7,1.3,2.35,103.7,64.6
22,3088,盐肤木,4.5,Sapling,其它树种,Others,7.9,1.8,3,103.5,66.5
22,3089,盐肤木,4.5,Sapling,其它树种,Others,6.8,1.6,3.4,103.6,66.4
22,3090,盐肤木,4.2,Sapling,其它树种,Others,8.2,2.4,2.2,103.1,67.1
22,3091,光皮桦,6.6,Adult,光皮桦,BL,9.8,4.8,2.5,103.7,67.8
22,3092,化香,3.8,Sapling,化香,PS,7,2,2.6,103.4,68.8
22,3093,光皮桦,4.4,Sapling,光皮桦,BL,8.7,2.5,2.35,107.5,68.5
22,3094,光皮桦,7.2,Adult,光皮桦,BL,9.9,3.4,3.7,107.3,68.9
22,3095,光皮桦,3.5,Sapling,光皮桦,BL,7.8,2.1,2.2,107.9,68.5
22,3096,香樟,3.1,Sapling,其它树种,Others,6,1.3,2.4,108.5,67.1
22,3097,光皮桦,7.6,Adult,光皮桦,BL,11.3,3.6,4.65,112.3,67.2
22,3098,化香,2.9,Sapling,化香,PS,4.2,1.3,3.2,113.1,67.8
22,3099,光皮桦,3.6,Sapling,光皮桦,BL,8,1.7,1.4,118.9,66.9
22,3100,光皮桦,5.3,Adult,光皮桦,BL,9.5,4,2.2,117.8,66.5
22,3101,光皮桦,7,Adult,光皮桦,BL,10.6,3.4,4.1,119.3,68.5
22,3102,光皮桦,3.6,Sapling,光皮桦,BL,6.8,3.4,1.65,118.8,71.3
22,3103,马尾松,4.8,Sapling,马尾松,PM,4.3,1.4,2.05,119.5,72.5
22,3104,光皮桦,5.2,Adult,光皮桦,BL,7.4,3.8,1.3,117.4,71.1
22,3105,盐肤木,4.2,Sapling,其它树种,Others,4.6,2.1,2.65,118.9,73.2
22,3106,光皮桦,7.3,Adult,光皮桦,BL,9.8,3.1,4.4,117.7,72.1
22,3107,光皮桦,5.9,Adult,光皮桦,BL,7.8,5.5,3.25,117.2,72.2
22,3108,马尾松,3.4,Sapling,马尾松,PM,5.2,1.8,2.4,116.9,72.1
22,3109,光皮桦,7.9,Adult,光皮桦,BL,11.3,5,4.4,116.2,73.1
22,3110,光皮桦,6.4,Adult,光皮桦,BL,8,4.5,2.5,115.7,73.6
22,3111,光皮桦,8.7,Adult,光皮桦,BL,11.5,2.8,4.45,115.5,71.3
22,3112,化香,3.4,Sapling,化香,PS,4.5,0.6,2,115.1,71.2
22,3113,化香,3.2,Sapling,化香,PS,6,1.9,1.25,113.3,71.7
22,3114,化香,4.2,Sapling,化香,PS,4,2.5,1.65,113.1,71.1
22,3115,化香,3,Sapling,化香,PS,3.5,1.9,1.5,112.5,71.2
22,3116,盐肤木,3.5,Sapling,其它树种,Others,3.7,1.4,1.85,109.3,72.8
22,3117,光皮桦,7.5,Adult,光皮桦,BL,10.4,3.2,4.45,109.1,73.2
22,3118,光皮桦,3.4,Sapling,光皮桦,BL,6.3,2.6,1.65,108.7,73
22,3119,化香,4.3,Sapling,化香,PS,3.9,1.1,2.75,108.8,72.3
22,3120,光皮桦,10.2,Adult,光皮桦,BL,11.8,3.2,5.75,108.5,74.6
22,3121,光皮桦,3.3,Sapling,光皮桦,BL,4.3,1.6,2.25,107.1,74.1
22,3122,盐肤木,3.6,Sapling,其它树种,Others,3.6,1.3,2.85,100.8,75.2
22,3123,盐肤木,4.4,Sapling,其它树种,Others,4.8,1.6,2.65,100.8,75.3
22,3124,马尾松,8.6,Adult,马尾松,PM,7.6,1.3,4,102.3,79.6
22,3125,马尾松,5.5,Adult,马尾松,PM,5.3,0.6,3.05,105.8,79.1
22,3126,马尾松,3.8,Sapling,马尾松,PM,3.6,1.2,2.15,106.9,77.8
22,3127,光皮桦,6.6,Adult,光皮桦,BL,11.3,4,4.95,106,79
22,3128,光皮桦,10.3,Adult,光皮桦,BL,10.8,1.3,5.15,106.7,80
22,3129,化香,4.7,Sapling,化香,PS,6.3,1.2,2.6,106.6,78.1
22,3130,马尾松,7.8,Adult,马尾松,PM,3.6,0.5,2.4,112.2,78.5
22,3131,光皮桦,6.6,Adult,光皮桦,BL,10,4.8,3.4,113.2,76.8
22,3132,化香,3.5,Sapling,化香,PS,4.3,1.2,1.45,116.5,78.6
22,3133,化香,6.4,Adult,化香,PS,7.5,1.3,2.35,116.3,78.3
22,3134,化香,3.5,Sapling,化香,PS,4.5,2.8,1.25,116.6,78.3
22,3135,化香,3.1,Sapling,化香,PS,4.3,3.2,1.05,117.8,78.5
22,3136,光皮桦,5.2,Adult,光皮桦,BL,8.6,4.5,2.15,119.2,75.8
